pathway	description	ERR1513669	ERR1513670	ERR1513671	ERR1513672	ERR1513673	ERR1513674	ERR1513675	ERR1513676	ERR1513677	ERR1513678	ERR1513680	ERR1513681	ERR1513715	ERR1513716	ERR1513717	ERR1513718	ERR1513719	ERR1513721	ERR1513722	ERR1513723	ERR1513724	ERR1513725	ERR1513726	ERR1513727	ERR1513728	ERR1513729	ERR1513730	ERR1513731	ERR1513732	ERR1513733	ERR1513734	ERR1513735	ERR1513736	ERR1513737	ERR1513738	ERR1513739	ERR1513740	ERR1513741	ERR1513742	ERR1513743	ERR1513744	ERR1513745	ERR1513746	ERR1513748	ERR1513749	ERR1513750	ERR1513751	ERR1513752	ERR1513753	ERR1513754	ERR1513755	ERR1513756	ERR1513757	ERR1513758	ERR1513759	ERR1513760	ERR1513761	ERR1513762	ERR1513763	ERR1513764	ERR1513765	ERR1513766	ERR1513767	ERR1513768	ERR1513769	ERR1513770	ERR1513771	ERR1513772	ERR1513774	ERR1513775	ERR1513776	ERR1513777	ERR1513958	ERR1513959	ERR1513960	ERR1513961	ERR1513962	ERR1513963	ERR1513965	ERR1513966	ERR1513967	ERR1513968	ERR1513969	ERR1513970	ERR1513971	ERR1513973	ERR1513974	ERR1513975	ERR1513976	ERR1513977	ERR1513978	ERR1513979	ERR1513980	ERR1513981	ERR1513983	ERR1513984	ERR1513985	ERR1513986	ERR1513987	ERR1513988	ERR1513989	ERR1513990	ERR1513991	ERR1513992	ERR1513993	ERR1513994	ERR1513995	ERR1513996	ERR1513997	ERR1513998	ERR1513999	ERR1514000	ERR1514001	ERR1514002	ERR1514003	ERR1514004	ERR1514005	ERR1514006	ERR1514007	ERR1514008	ERR1514009	ERR1514010	ERR1514011	ERR1514012	ERR1514013	ERR1514014	ERR1514015
ko03013	not_found	143.88121212121212	222.0010606060606	284.7360606060606	327.3465151515151	485.96136363636367	206.41212121212124	147.88227272727272	227.0521212121212	155.2278787878788	489.6501515151516	418.39833333333337	233.9930303030303	355.68939393939394	215.58378787878783	472.5713636363636	200.85030303030305	142.89757575757577	300.3260606060606	353.59196969696967	389.6203030303031	308.97848484848487	132.3862121212121	276.7962121212122	413.8133333333333	434.0563636363637	191.55	219.4548484848485	177.11	291.30742424242425	465.0972727272728	283.7421212121212	310.01242424242423	264.5365151515152	583.7386363636364	240.7327272727273	327.6645454545455	456.35590909090905	233.57348484848487	81.12242424242424	189.80924242424243	467.7709090909091	280.5330303030304	144.49742424242424	382.8248484848485	264.38560606060605	221.69227272727272	609.199090909091	335.7437878787879	373.9292424242424	262.10303030303027	151.39363636363635	418.935909090909	275.3087878787878	186.90818181818184	296.4463636363636	273.8628787878788	233.1019696969697	353.730303030303	268.6654545454545	152.3980303030303	242.6506060606061	399.1351515151516	107.1	288.9487878787879	300.3121212121212	581.6743939393939	458.98136363636365	408.8387878787879	74.69363636363636	218.53166666666667	273.93530303030303	614.9586363636364	337.7569696969697	446.89212121212125	185.82939393939392	142.72515151515154	82.3040909090909	196.4780303030303	205.6181818181818	501.2639393939394	179.74439393939394	147.9018181818182	195.1190909090909	195.7221212121212	727.5649999999999	310.6887878787879	185.89772727272728	258.06651515151515	260.45090909090914	279.81772727272727	224.6875757575758	488.6659090909091	265.14515151515155	287.8712121212121	126.00015151515152	275.5669696969697	256.2522727272727	879.169090909091	91.41424242424245	284.1201515151515	286.9043939393939	232.8151515151515	328.40333333333336	287.8681818181818	357.7889393939394	532.5092424242424	125.4280303030303	161.21787878787882	333.7081818181818	363.4163636363637	233.5207575757576	94.71227272727272	274.22515151515154	121.31151515151517	289.5869696969697	278.8281818181818	879.2421212121211	224.13954545454544	195.8277272727273	309.56196969696964	173.76818181818183	237.7778787878788	95.31742424242424	222.73166666666668	450.05257575757577	210.53257575757576	135.68166666666667
ko03015	not_found	1.1296296296296295	2.037037037037037	0.0	0.3703703703703703	2.2777777777777777	0.6111111111111112	0.6111111111111112	3.2962962962962963	0.2962962962962963	0.0	1.8148148148148149	0.4629629629629629	0.1666666666666666	0.0	3.037037037037037	0.2037037037037037	0.5925925925925926	4.833333333333333	6.833333333333333	2.5185185185185186	6.518518518518518	0.7592592592592593	3.2222222222222223	2.555555555555556	11.648148148148149	2.0185185185185186	0.4074074074074074	3.333333333333333	31.74074074074074	0.8888888888888888	1.2777777777777777	2.185185185185185	0.9629629629629628	5.185185185185185	13.055555555555555	1.2777777777777777	6.388888888888889	0.5925925925925926	0.5925925925925926	0.4814814814814814	1.7592592592592593	21.03703703703704	1.8703703703703705	0.8703703703703703	1.6296296296296295	0.7777777777777778	11.98148148148148	2.7962962962962963	24.03703703703704	0.7592592592592593	3.2222222222222223	3.925925925925926	1.8333333333333333	3.037037037037037	0.0925925925925925	1.3148148148148149	0.7777777777777778	1.2962962962962965	0.7222222222222222	0.0	1.7037037037037035	0.4259259259259259	0.2222222222222222	8.648148148148149	6.444444444444445	6.425925925925926	0.4444444444444444	2.314814814814815	0.0	32.96296296296296	2.185185185185185	1.5740740740740742	1.6666666666666667	1.6111111111111112	0.3333333333333333	0.0	0.1666666666666666	0.4259259259259259	1.5555555555555556	4.888888888888889	0.5555555555555556	1.1296296296296295	0.1851851851851851	0.1111111111111111	15.851851851851851	0.8148148148148148	0.5925925925925926	0.0	0.3703703703703703	2.074074074074074	1.2407407407407407	0.2037037037037037	1.7407407407407407	2.740740740740741	0.4444444444444444	2.703703703703704	0.925925925925926	3.388888888888889	0.8148148148148148	1.1296296296296295	3.259259259259259	0.4259259259259259	3.925925925925926	0.9629629629629628	5.111111111111111	1.2222222222222223	0.6296296296296297	0.2777777777777778	1.4074074074074074	0.8148148148148148	1.6666666666666667	0.0	1.6666666666666667	3.907407407407408	0.2407407407407407	25.33333333333333	5.148148148148148	1.8888888888888888	0.3703703703703703	0.7592592592592593	2.759259259259259	2.462962962962963	0.2407407407407407	0.6111111111111112	0.7407407407407407	1.3333333333333333	1.7037037037037035
ko03018	not_found	1868.554210526316	3187.993684210526	3060.205	3521.440789473684	4242.859736842105	2116.4360526315786	2066.4221052631583	2556.962894736842	1629.2731578947369	4620.941052631579	5992.72552631579	2424.9615789473687	3598.064736842104	2144.9215789473687	4902.4715789473685	1802.8173684210528	1580.63	3772.5078947368415	4045.3176315789474	4036.4165789473686	3164.948421052632	1662.8347368421053	3230.5426315789477	4378.576052631579	5654.784210526315	1912.3544736842105	2352.487368421053	1973.377894736842	2706.2065789473686	4932.892105263157	3008.443684210526	3630.6139473684207	3071.288421052632	6240.553947368421	2661.2105263157896	2573.462368421053	4775.976052631578	2349.4036842105265	1193.786842105263	1971.363684210526	4891.182631578948	2925.870263157895	1734.9323684210528	4109.654736842105	2646.6350000000007	2237.128947368421	5963.083157894737	3737.496315789473	4622.475263157895	2551.9386842105264	1710.858157894737	4640.111052631578	2947.8523684210527	1927.076842105263	2896.727631578948	2918.7928947368423	2055.282105263157	3751.970789473685	2659.234210526316	1836.9921052631585	3005.2218421052635	3806.301315789474	1054.7942105263155	3077.7584210526315	2640.702631578947	6971.273421052632	4750.181315789474	3834.375526315789	838.7726315789474	2429.5434210526314	3551.077631578948	6165.127631578946	3223.477368421053	4619.515263157895	1823.8815789473683	1596.7284210526316	837.4942105263158	2086.1581578947366	2242.617631578947	5789.291052631578	2907.4202631578946	1691.7884210526315	2081.02947368421	2125.1450000000004	7308.632894736843	2756.784210526316	1988.842105263158	2765.858684210526	3153.069473684211	3422.3202631578947	2428.068421052632	7996.801315789474	2921.727368421052	3297.535263157895	1425.5326315789475	3204.9071052631584	2089.991052631579	8243.20710526316	1132.136842105263	3171.979210526315	2962.552894736842	2291.892631578947	3595.0631578947373	2903.8134210526314	3507.4331578947367	4723.071578947369	1726.797894736842	1635.7839473684212	2944.033421052631	3827.091578947369	2952.596578947368	1135.4497368421053	2943.2494736842104	1282.8031578947368	4287.976315789474	2250.408947368421	9094.530526315788	2025.4042105263156	2156.0926315789475	2926.4707894736844	1616.043421052632	2515.5476315789474	1021.7702631578948	2233.0573684210526	5195.077894736842	2409.831578947369	1592.242105263158
ko03020	not_found	3021.3723333333337	7031.904	4289.001666666667	4949.932	8204.280333333334	3394.264	3329.755	3962.6983333333337	2941.589333333333	9802.323333333332	10371.060333333333	4546.357666666666	6732.393666666667	3891.087	10968.779333333334	3710.057	3300.9100000000003	6190.028333333334	6217.4693333333325	6600.007333333333	5727.202	2489.7163333333333	4464.267333333333	8756.375666666667	9189.473	3787.9256666666665	4219.212666666667	2478.224	4394.2553333333335	9724.657666666668	6132.802666666667	7232.721666666667	4779.635666666667	9624.997666666666	4843.147666666667	5800.844	8174.529666666667	4604.588000000001	1595.526333333333	3680.447333333334	9535.315666666667	4658.579333333333	3311.921333333333	9174.99	5325.478666666666	3660.527	11066.811333333331	7248.399333333333	8080.591333333333	5528.537666666667	2128.3573333333334	6527.245666666667	5112.338000000001	3882.618	5561.429	3648.397333333334	4409.141666666666	8059.846333333334	5235.938666666666	2411.531	5710.711333333335	6027.905	1987.497	6709.547333333333	3230.706333333333	11515.510666666669	9282.987666666666	6672.1483333333335	1522.0353333333337	4178.075	5364.359	12940.156666666666	5496.742	9366.260333333334	3073.4993333333337	3539.351333333333	1823.8553333333327	4110.661666666667	3700.7906666666663	10375.056000000002	3890.880333333334	2874.3676666666665	3444.719	2576.9360000000006	14313.331333333334	3569.771333333333	3316.9816666666666	3778.1483333333335	5684.234333333333	6250.588666666666	4100.926333333333	10033.238666666666	4934.832666666666	5869.95	2563.1296666666667	7217.611666666667	4031.731	16495.120000000003	1940.2193333333332	6326.444333333333	5620.978333333333	4023.939333333333	6871.273	5294.259666666666	7436.762	9241.203666666666	3465.6069999999995	3395.903666666667	5475.917333333334	7774.724666666666	4654.974333333333	2140.8106666666667	5370.0183333333325	2317.618333333333	6090.902	4666.384333333334	18005.523999999998	3805.724	4314.106666666667	6492.116333333333	3367.239666666667	5053.763666666666	1533.569	3940.5376666666666	8821.728666666666	3841.65	2179.843333333333
ko03022	not_found	0.0	0.0	0.0	0.6923076923076923	0.0	1.1538461538461535	0.9230769230769232	6.461538461538462	0.0	0.0	3.4615384615384617	0.0	0.0	0.0	1.3846153846153846	0.0	0.0	0.0	0.0	0.6923076923076923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5384615384615383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4615384615384615	0.4615384615384615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6923076923076923	0.0	5.384615384615385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3846153846153846	0.0	7.923076923076923	0.0	0.0	0.0	0.0	5.538461538461538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.846153846153846	0.0	0.0	0.0	0.0	0.0	23.923076923076923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3076923076923075	0.0	4.384615384615385	0.0	0.0	2.5384615384615383	0.0	3.0	0.0	5.076923076923077	0.0	2.3076923076923075	0.0	1.1538461538461535	0.0	0.0	1.8461538461538465	0.0	0.0	0.0	0.0	0.0	76.38461538461539	3.576923076923077	0.9230769230769232	0.0	0.0	0.0	0.9230769230769232	0.3461538461538461	0.0	0.0	3.0	0.0
ko03030	not_found	3710.655769230769	6627.218461538461	5532.273076923076	6764.840769230768	7885.831538461537	3972.8584615384616	4043.779615384616	4789.524615384615	3101.5865384615386	8966.668076923075	10480.903846153846	4646.937692307692	7116.348076923076	4206.246153846155	10111.286923076925	3639.3826923076927	3045.941153846153	7444.022692307693	7713.015	7517.288076923077	6281.477692307692	3031.0461538461536	6438.899230769231	8203.937307692308	10766.900384615386	4158.648846153846	4432.879615384616	3791.778846153846	5118.986923076924	9673.92576923077	6066.322307692308	7120.921923076922	5804.223461538461	12271.436153846153	5072.450769230768	5018.583076923078	8774.546923076923	4475.394615384616	2278.566538461538	3766.5138461538463	9413.741153846153	5689.26076923077	3515.711538461539	7642.88423076923	5364.1950000000015	4238.545384615385	11701.742692307693	7276.836153846155	8714.847692307692	4938.251153846153	3176.269615384616	9045.313076923076	5761.699615384614	3775.156538461539	5846.371923076924	5327.504230769231	4207.706153846153	7151.063846153847	5277.605	3396.3915384615398	6202.276923076924	7274.398846153847	2011.3169230769236	6298.5603846153845	4884.263076923076	13185.064230769232	9138.375769230768	7346.078846153846	1592.6403846153848	4552.424615384614	6248.85653846154	12465.899615384616	6091.928846153846	8728.742307692308	3583.0515384615383	3032.0799999999995	1717.6761538461535	4010.2565384615377	4381.954615384616	10962.25346153846	4866.655769230768	3139.118461538462	3955.0138461538463	3907.9153846153854	15623.499615384617	5019.223846153846	3706.220384615384	5202.774615384616	6221.455000000001	6737.677307692307	4561.155769230769	12986.384230769228	5487.811923076923	5818.645	2655.347692307693	6512.170384615384	4292.299230769231	16229.928461538462	2163.8223076923077	6371.121538461537	5879.520769230769	4456.536923076923	6949.742307692307	5568.179615384614	7173.215384615383	9896.341153846157	3078.2457692307694	3121.1861538461544	5939.065769230768	7665.378461538463	5554.516153846153	2230.13	5419.286153846155	2473.317692307692	7206.1469230769235	4511.433846153846	18270.05769230769	3985.6984615384617	4175.117692307692	5870.693461538461	3243.976538461539	5193.6019230769225	1938.833076923077	4262.286923076923	9371.148076923078	4486.574230769231	2598.6000000000004
ko03040	not_found	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.2966666666666667	0.0	1.6	0.0	0.0	0.1	0.0	0.01	0.0	0.0	0.0333333333333333	0.0233333333333333	0.0	0.1333333333333333	0.0066666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0166666666666666	0.0	0.0	0.0	0.0	0.0	0.0333333333333333	0.0	0.01	0.0	0.11	0.0333333333333333	0.0	0.8666666666666667	0.0	0.0	0.0666666666666666	0.0	0.0	0.0	0.1166666666666666	0.0833333333333333	0.0	0.0	0.1	0.0	0.0333333333333333	0.0	0.0	0.7166666666666667	0.0	0.0	0.0	0.0	0.0166666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0166666666666666	0.0	0.2666666666666666	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.0	0.0	0.0666666666666666	0.0	0.0	0.0	0.5166666666666667	0.0	0.0	0.8	0.0	0.0566666666666666	0.45	0.0666666666666666	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0
ko03050	not_found	5.229166666666667	2.375	2.833333333333333	93.07291666666669	2.3541666666666665	1.0833333333333333	0.6041666666666666	4.75	0.125	20.77083333333333	2.583333333333333	4.083333333333333	0.4583333333333333	6.104166666666667	20.354166666666668	3.1875	1.5625	0.625	1.1875	1.5625	0.25	0.6666666666666666	0.3958333333333333	2.7916666666666665	0.3958333333333333	0.7916666666666666	1.0625	0.6041666666666666	0.6041666666666666	3.208333333333333	2.4791666666666665	2.7291666666666665	2.7916666666666665	0.4166666666666667	0.3125	3.8333333333333335	1.1875	10.229166666666666	0.9791666666666666	0.3541666666666667	1.5	0.3541666666666667	0.1041666666666666	0.5	0.7916666666666666	1.5416666666666667	1.0833333333333333	5.979166666666667	0.2291666666666666	0.4654166666666666	0.3333333333333333	0.9583333333333334	1.5	4.375	4.083333333333333	0.4791666666666667	0.0	1.25	0.1458333333333333	0.0	0.6875	0.0	1.2083333333333333	1.0625	0.5416666666666666	10.354166666666666	1.0	0.5	5.510416666666667	0.1875	3.0	0.0970833333333333	2.083333333333333	7.458333333333333	0.0	2.5	1.5208333333333333	0.1666666666666666	5.458333333333333	41.395833333333336	12.541666666666666	0.5833333333333334	0.4375	4.333333333333333	17.604166666666668	0.4720833333333333	1.0625	0.7916666666666666	0.3958333333333333	72.97916666666667	4.229166666666667	1.0208333333333333	0.75	2.458333333333333	0.1666666666666666	2.520833333333333	0.5208333333333334	2.270833333333333	4.916666666666667	3.125	2.75	0.4791666666666667	2.958333333333333	0.2291666666666666	1.8125	154.79166666666666	0.625	0.9791666666666666	0.3958333333333333	11.375	0.3195833333333333	0.3958333333333333	0.0625	0.0	0.0	42.47916666666666	3.6458333333333335	5.166666666666667	7.520833333333333	6.416666666666667	1.4583333333333333	0.75	0.375	0.1529166666666666	0.4375	3.0625	0.0833333333333333
ko03060	not_found	4058.489	7870.342	6886.000999999999	8420.229499999998	9651.8725	4684.163500000001	4742.754500000001	5700.426	3748.719	10650.8345	13226.892500000002	5480.957499999999	8231.716499999999	4960.8215	11817.6195	4374.607	3619.2035	7835.186500000001	8554.145	8529.102500000003	7086.161999999999	3805.0975	6872.431000000001	9879.612999999998	12183.073500000002	4829.8695	5223.432000000001	4199.397999999999	6067.2745	11681.119499999995	7083.085499999999	8034.664999999999	6663.907500000001	14450.5695	6043.1855	6177.8365	11537.207	5326.689	2741.902	4410.4715	11341.349499999998	6563.954500000002	3826.321000000001	9246.372	6149.968000000002	4989.280000000001	13420.6885	8504.034000000001	10252.118	5877.132999999999	3627.991	10924.611500000005	6464.3215	4566.427500000001	6936.604000000001	6468.790500000001	5056.339999999999	8714.236500000003	6303.288999999999	4116.961000000001	6933.813	8695.629000000003	2479.7405	7488.442500000002	5731.387000000001	15720.9065	11330.96	8857.391500000002	1954.7005	5360.404499999999	7781.355	14975.8165	7599.915500000001	10856.8115	4302.378499999999	3739.3645	2011.0715	4671.924499999999	5231.0125	13069.228999999998	6850.335999999998	3654.14	4394.374	4599.298000000001	18364.529	6122.876000000001	4521.213	6243.4795	7505.478500000002	7929.722499999999	5129.2995	18449.925	6515.682500000001	7390.570499999999	3256.464500000001	7867.152500000001	4910.4915	19697.024000000005	2534.5819999999994	7680.607499999998	6948.5465	5130.519	8179.166999999999	6425.440999999999	8527.433999999997	10739.331	3969.968	3803.879000000001	6879.133999999998	9136.536	6386.646000000001	2587.7745	6877.2785	3035.240500000001	9445.241499999998	5496.631	21131.4015	4601.5470000000005	4873.0795	6999.016999999998	3934.047000000001	5840.012	2236.615	5213.695499999999	11678.066500000004	5348.2305	3305.5865000000003
ko03070	not_found	2550.524324324324	4191.078378378377	5041.506216216218	6594.786486486488	6620.228108108106	3693.887837837838	3514.181351351352	5040.639999999999	2656.9991891891896	5403.520810810811	10074.760540540545	2916.5740540540537	4512.590540540539	2850.126216216216	6290.271891891893	2412.3905405405408	1985.3097297297293	4563.587027027028	5141.544324324324	6467.551621621623	3566.9094594594585	2682.8972972972965	4249.425405405406	5173.744054054053	6110.384324324325	2772.133243243244	2969.1702702702705	3183.792432432434	4136.426756756756	6434.234864864863	3559.662432432432	4371.197567567567	3924.72891891892	8140.792432432431	3064.1759459459463	2854.570540540541	6145.124864864864	2808.4910810810816	1787.5324324324326	2506.343513513513	5977.090810810811	4215.066216216216	2373.910810810811	4692.527567567568	3226.470810810812	3297.269189189189	6633.326486486487	4512.394864864866	5283.444054054054	3141.44054054054	2529.565405405406	7323.006486486488	3886.5375675675673	2307.0767567567573	3829.812702702703	4873.222702702703	2589.5297297297293	4157.115405405406	3252.6397297297294	2744.7843243243246	3529.5145945945947	5146.413513513515	1344.588108108108	3794.933783783784	5789.948648648649	8857.397297297299	5733.407567567568	5686.704324324325	1536.2727027027024	2659.6637837837834	6335.922972972973	7552.5710810810815	4382.668108108109	5372.042162162162	2523.0251351351344	1902.7664864864864	1059.7718918918918	2448.9751351351347	3046.5537837837837	8664.735405405405	6210.98837837838	2270.5343243243246	2857.048918918919	3645.3454054054055	8967.925945945946	5632.462702702703	4014.581081081081	4158.814054054054	4023.05918918919	4846.5872972972975	3819.7602702702698	17969.192702702698	4211.475945945946	5727.758918918918	2380.055945945946	4100.727027027027	2836.1086486486493	10891.76972972973	1430.5921621621617	3899.375135135134	4183.192162162163	3102.123513513514	5041.901621621621	3778.036756756757	4692.192972972974	5304.021891891892	2375.689189189189	2002.8751351351352	3347.4767567567555	4876.358918918919	3692.24891891892	1443.4572972972971	3990.970810810812	1740.3102702702706	8312.828108108108	3075.595675675676	11249.580540540544	2833.098108108108	2534.024054054053	4082.12081081081	1994.058648648649	2980.931351351351	1653.5745945945944	2766.7402702702702	8240.924864864868	3296.4867567567576	3485.02864864865
ko03410	not_found	2975.0204761904765	5029.66619047619	4291.024761904761	5791.327142857143	6353.807142857144	3071.535714285714	3246.997619047619	3796.5152380952377	2371.120476190477	6428.651904761903	9208.783333333336	3323.580476190476	5106.18238095238	3066.067142857143	7227.95761904762	2690.3233333333333	2192.8223809523806	6053.189523809524	5281.025238095238	5932.579047619048	4664.209047619048	2358.9561904761904	4643.00142857143	5870.75619047619	7963.867142857142	3016.855238095238	3244.112857142857	2880.5690476190475	4585.754761904762	6847.110952380952	4429.677142857143	5402.086190476191	4457.970476190477	8862.91761904762	4129.647619047619	3840.852380952381	6621.004285714285	3238.120476190477	1720.085238095238	2749.7685714285712	6729.094761904763	4575.500952380952	2655.5176190476195	5555.083333333333	3793.487142857143	3315.552857142857	8328.650952380951	5180.265238095239	6527.888095238095	3651.350476190476	2386.328095238096	6890.859523809523	4060.879523809524	2815.7709523809526	4341.800476190476	4163.916190476191	3068.325714285714	5217.270476190477	3674.267142857143	2669.0000000000005	4407.435238095239	5551.460952380953	1461.6490476190472	4567.212380952381	3708.1442857142856	9743.958571428571	6669.790952380952	5639.52	1288.8747619047615	3600.19	5024.49761904762	8884.890952380953	4509.291428571429	6262.568571428572	2692.5590476190478	2220.123333333333	1251.5180952380952	2922.0904761904767	3110.1609523809525	8804.136190476189	3875.140952380952	2545.632857142857	3005.295238095238	3178.578095238096	10547.705714285716	4367.360952380952	2911.7457142857147	3882.911904761906	4610.211904761905	5145.371428571429	3386.370476190476	10940.126190476192	4195.977619047619	4794.73380952381	2089.539523809524	4694.089047619048	3269.6052380952383	12710.240000000002	1597.6485714285711	4554.233809523809	4281.9800000000005	3274.6780952380955	5176.984761904761	4008.938571428571	5194.204761904761	7119.008095238096	2411.2433333333333	2202.153333333334	4051.538095238095	5460.788571428571	4120.974761904762	1604.956666666667	4144.803333333334	1868.6714285714288	6022.680000000001	3482.1333333333337	12520.116190476188	3049.473333333333	2830.230952380952	4256.698571428571	2352.241904761905	3751.3261904761903	1480.6790476190477	2933.588571428572	7236.0771428571425	3277.662380952381	2401.346666666667
ko03420	not_found	2355.32	4191.28	3188.8716666666664	3921.471666666667	5108.794583333333	2271.7845833333336	2559.82125	2833.385	1899.013333333333	5940.637916666667	6472.513333333333	2903.830416666666	4215.6625	2541.699583333333	6382.634583333333	2406.177083333333	1957.7229166666664	4683.264583333333	4353.146666666667	4408.354166666667	3827.0733333333337	1875.4504166666663	3355.1079166666664	5397.49625	6633.501666666667	2652.949583333333	2780.58375	1929.4425	3270.96625	6031.873333333334	3825.2504166666654	4710.162083333333	3563.67	7141.307083333333	3365.282916666667	3372.225	6000.694166666667	2875.869583333333	1334.1945833333332	2272.4720833333336	6054.110000000001	3363.814166666667	2297.79	5299.746666666667	3455.103333333334	2519.3191666666667	7175.266250000001	4542.586666666667	5408.347916666667	3314.837916666667	1641.7808333333332	4916.910833333332	3327.155	2435.179583333333	3633.4250000000006	2934.06	2780.7604166666665	4762.963333333334	3266.5741666666668	2029.72375	3968.70125	4179.106666666667	1306.7087499999998	4042.7875	2322.69125	8279.685833333333	5971.825833333333	4496.909166666666	1008.2804166666668	2817.4879166666665	3556.5029166666664	7896.104583333334	3808.0191666666665	5963.689166666667	2172.668333333333	1977.0245833333336	1122.912916666667	2529.174583333333	2543.994166666667	6882.184166666666	3146.38875	1964.525833333333	2384.1104166666664	2085.0225	9529.660833333335	2756.2725	2142.5779166666666	2973.219583333333	4033.4466666666663	4032.4229166666655	2645.105	8340.220833333335	3285.47125	3459.2233333333334	1643.57875	4245.735833333333	2538.06375	10766.879583333332	1299.392916666667	4013.231666666667	3479.2979166666664	2603.443333333333	4265.5720833333335	3370.2825	4444.288333333333	6437.828750000001	1941.92125	2085.4058333333337	3646.502083333333	4747.1525	3304.9200000000005	1337.9087499999998	3680.4179166666663	1584.0200000000002	4602.275000000001	2947.613333333333	11150.189166666669	2488.8504166666667	2600.38375	3889.2158333333336	2131.705833333333	3182.90625	1068.1875	2614.6316666666667	5737.82	2645.9616666666666	1353.5054166666669
ko03430	not_found	5271.682173913043	9211.573043478262	7561.500434782606	9387.353043478262	11172.593478260867	5369.073913043478	5294.767391304349	6573.840434782608	4293.14043478261	12560.395652173913	14251.062173913044	6391.425652173913	9555.016521739128	5730.488695652175	13998.946521739132	5210.527391304348	4237.892173913043	10514.528260869569	10018.347391304347	10228.63695652174	8779.9	4098.109565217392	8376.019130434783	11357.832173913044	14444.122173913043	5672.945217391304	6117.181739130437	4988.847391304349	7327.872173913041	13209.743913043476	8442.455217391303	10086.26260869565	8009.669130434783	16796.801304347824	7112.950434782608	7243.498260869566	12485.864782608694	6273.352173913045	3096.0130434782604	5126.470869565217	13248.976521739129	7821.622608695652	5010.187826086957	10895.143913043476	7472.074782608697	5855.35	15816.011739130436	9882.276086956525	11948.74652173913	7031.610434782608	4150.625652173913	12082.693913043478	7819.85	5255.7295652173925	8180.909565217392	7225.333478260872	5933.915217391303	10053.235652173911	7475.134347826085	4738.2404347826105	8483.698695652174	10050.699565217394	2841.270434782609	8794.545652173914	6480.826521739131	18102.522608695654	12718.309130434782	10350.599130434784	2172.230434782609	6187.374347826087	8067.772173913044	17330.8447826087	8542.702608695652	12369.296521739128	4951.827826086956	4220.831739130435	2424.6413043478256	5489.602173913043	5779.463043478259	14928.327826086954	6691.471304347825	4427.3313043478265	5512.430869565217	5290.334347826089	21093.953478260868	7043.772173913045	5113.816086956522	7012.887391304348	8676.607391304347	9001.70260869565	6218.924782608697	17680.091739130436	7526.2804347826095	7822.811739130434	3658.4613043478266	9294.02695652174	5813.054347826087	22940.22130434783	2936.73652173913	8804.987391304347	8080.348695652174	6028.243913043478	9679.247826086956	7821.077391304347	9912.063913043476	13366.003478260873	4281.015652173913	4397.307826086957	8072.260869565217	10499.75956521739	7739.391304347826	2985.427391304347	7690.191739130436	3525.52347826087	9827.70956521739	6378.587826086958	24849.07086956522	5507.824347826087	5706.585217391304	8382.193043478259	4635.722173913045	7107.068695652173	2606.881304347826	5819.463478260868	12967.750000000002	6029.72347826087	3422.063913043479
